group	Lachnospiraceae	Ruminococcaceae	Streptococcaceae	Veillonellaceae	Lactobacillaceae	Pasteurellaceae	Oscillospiraceae	Eggerthellaceae	Erysipelatoclostridiaceae	Peptostreptococcaceae	Lachnospiraceae	Rikenellaceae	Acutalibacteraceae	Enterobacteriaceae	Barnesiellaceae	Burkholderiaceae	Streptococcaceae	Erysipelotrichaceae	Lactobacillaceae	Coprobacteraceae
Healthy	4.17975	1.18381	0.00611	0.0233	0	0	1.08344	0.03917	0	0	4.17975	4.94032	4.58034	0	5.12329	0.26698	0.00611	0.24125	0	0
Healthy	46.9449	5.77878	0	0.20619	0	0.2299	0	0.07887	0	1.66741	46.9449	0.38839	3.44201	0	0	0.08659	0	1.24965	0	0
Healthy	4.93507	0.00146	0.00615	0.007	8.35173	0	0	0.05534	0.08468	0.55315	4.93507	0.00044	0	0.63191	0	0	0.00615	0	8.35173	0
D015212	25.22656	10.20872	0	0	0	0	0.71844	0.39871	0	0.05272	25.22656	6.16947	3.84495	0.03349	4.25278	0.20152	0	0.65602	0	0
Healthy	1.1232	0.91136	0.2402	0.02553	0	0	0.14572	0	0	0	1.1232	0	0.35465	0.28946	0	0.12364	0.2402	0.03294	0	0
Healthy	4.78335	3.35792	0	0	0	0	0.13204	0	0	0	4.78335	8.49836	0	0.0817	2.91151	0.22215	0	0.02227	0	0
Healthy	3.20027	2.18424	0	0.18509	0	0.02733	0.61488	0	0	0	3.20027	8.68245	1.0012	0.08549	6.42954	0.24043	0	0.16376	0	0
Healthy	4.68736	3.33293	0.16751	0.03374	0	0.07496	0	0	0.54752	0.14209	4.68736	0	1.26012	0.26297	0	0	0.16751	3.31592	0	0
Healthy	0	0	0.68429	3.79897	2.4052	0.03219	0	0	0	0	0	0	0	0.09045	0	0	0.68429	0.05897	2.4052	0
Healthy	18.0677	26.60034	0	0.0132	0.10334	0.27366	0.0448	0.00081	0	0.29432	18.0677	5.26974	2.46568	0.099	1.26668	0	0	0.01473	0.10334	0
Healthy	23.78686	6.32644	2.02082	0	0	0	0	0.21404	0	0	23.78686	1.60656	17.755	9.25016	1.61675	0	2.02082	0	0	0
Healthy	17.02541	1.33056	0	0.02104	0.12598	0	0.02468	0	0	0	17.02541	2.58841	0.01346	0	2.9406	1.01387	0	0.08408	0.12598	0.07165
Healthy	2.90274	2.21885	0	0.21827	0	0.00847	0.62369	0	0	0	2.90274	8.63078	1.00454	0	6.31564	0.27881	0	0.15339	0	0
Healthy	11.07682	0.17807	0	0	0	0	0.07903	0	0	0	11.07682	0.10877	0.00462	1.2703	0	0	0	0	0	0
Healthy	1.79869	1.74219	0	0	0	0.01169	0.02534	0	0	0	1.79869	23.43863	2.06101	0	0	0.66299	0	0	0	0
Healthy	10.52948	3.811	0.06632	0	0	0.06093	0.0182	0	0	0	10.52948	3.09186	0.00874	0	0.19322	0.59019	0.06632	0.79394	0	0.25242
Healthy	25.01244	3.24922	0	0	0	0	0	0	5.16955	0	25.01244	0	24.7905	0	0	0	0	0.36278	0	0
Healthy	3.72808	2.67121	0.07253	0	0	0	5.02604	0	0.1061	0	3.72808	13.69544	1.56266	0	1.96392	3.16566	0.07253	0.06437	0	0
Healthy	13.24522	3.38598	0	0	0	0	0	0.01437	0	0.18783	13.24522	3.2684	4.77208	0	0	0.0302	0	0.61706	0	0
Healthy	13.04614	2.15496	0.45277	0	0	0	0.05862	0.04339	0	0	13.04614	1.97628	0.05205	46.2181	0	0	0.45277	0	0	0
Healthy	16.41367	31.53326	0	0	0	0	0	0	0	0	16.41367	0.27861	0	0	0	0.01848	0	0.83493	0	0
Healthy	9.68889	5.23326	0.04798	0	0	0	0.08096	0.00651	0	0	9.68889	14.27774	0.61977	0.12448	0	0.03135	0.04798	0	0	0
Healthy	4.22227	0	30.96	0	0.40283	0.11266	0	0	0	0.52212	4.22227	0	0	2.85526	0	0	30.96	0	0.40283	0
Healthy	0.93925	1.65184	0	0	0	0	0.02888	0	0	0	0.93925	13.28897	0	0	0	0.24272	0	0	0	0
Healthy	1.93123	4.20348	0.41852	0.00409	1.33554	0	0.01545	0.00986	0.03477	0	1.93123	3.35799	0.00268	1.36828	0.4821	0.03776	0.41852	0.08283	1.33554	0
Healthy	1.78451	1.58183	0	0	0	0.00382	0.0474	0	0	0	1.78451	22.59321	2.00254	0	0	0.61221	0	0	0	0
Healthy	28.71503	8.58754	0.7609	0.01636	0.00306	0.29666	0.04905	0.08822	0	0.00798	28.71503	0.17949	0.61734	9.40828	0.04432	0.11923	0.7609	0.03863	0.00306	0
Healthy	6.16773	2.36085	0.28896	0	0	0.09921	0.07147	0	0	0	6.16773	7.03171	0.26209	0.25095	5.2949	0.23837	0.28896	0.10789	0	0
Healthy	16.81433	7.46226	0.20963	0	0.03678	0	0.02446	0	0	0	16.81433	3.98241	0.07163	0	1.32314	0.61436	0.20963	3.98076	0.03678	0.0744
Healthy	47.57206	3.98119	0.41624	0.00348	0	0	0.11269	0.08322	0	0.02288	47.57206	5.18934	0.01452	0	0.15441	0.51012	0.41624	0.018	0	0
Healthy	23.82442	13.44965	0.27805	0.01984	0.03341	0.01291	0.1795	0.03103	0.00078	0.06082	23.82442	6.95626	3.55691	0.08686	4.57884	0.47825	0.27805	0.08361	0.03341	0
Healthy	0.01354	0	0	0	0	0	0	0	0	0	0.01354	0	0	93.0192	0	0	0	0	0	0
Healthy	2.8685	9.38558	0.00816	0.3593	0.00165	0.13422	0.18531	0	0.01656	0.04863	2.8685	0	0	4.15827	0	2.05418	0.00816	0	0.00165	0
Healthy	1.94569	0.0065	0.15555	0.76797	0	0	0	0	0	0	1.94569	5.85819	0	10.5315	18.1387	0.15486	0.15555	0	0	0
Healthy	33.84257	0.14496	0.00767	0.01074	0	0.01975	0.46513	0.02948	0	0	33.84257	5.17422	7.11448	0	3.91476	0.00493	0.00767	0.58298	0	0.09539
Healthy	1.03188	1.47528	0	0	0	0	0	0	0	0	1.03188	12.65444	0	0.10401	0	0.20149	0	0	0	0
Healthy	5.9834	9.69733	0.03412	0.00418	0	0	0.0513	0.00725	0	0	5.9834	7.65206	0	0	1.25126	1.89767	0.03412	0.44223	0	0
Healthy	32.32899	4.28482	0.12476	0	0.03069	0.01663	0.09797	0.02645	0	1.2498	32.32899	3.67401	0.13612	12.66586	3.18491	0.00054	0.12476	1.27898	0.03069	0.04485
Healthy	43.51158	10.307	0.53403	0.07935	0	1.01134	0.02282	0	0	0.2206	43.51158	2.18583	4.0728	0	1.05549	0.07638	0.53403	0.41512	0	0.00193
Healthy	5.22437	6.83384	0.10967	0.03733	0	0.69543	0.0331	0.00059	0.08021	0.03436	5.22437	0.00813	0.0098	0.71995	0	1.78378	0.10967	0.01067	0	0
Healthy	8.2559	26.83669	0.09233	0.31968	0	0.21117	0	0.02224	0	0	8.2559	0.92135	16.37496	0	0	0	0.09233	0.72617	0	0
Healthy	50.66676	2.78792	0	0	0	0	0	0	0	0	50.66676	0	0	0	2.97809	0	0	0	0	0
Healthy	2.04636	4.15981	0.04569	0.17872	0	0.27211	0	0	0	0	2.04636	29.09555	2.07758	0.28237	2.608	0.0101	0.04569	0	0	0
Healthy	40.42364	11.82723	1.63437	0.10727	0.07697	0.12988	0.36129	0	0.34332	0	40.42364	3.44938	0.00496	0	0.07308	0	1.63437	1.7811	0.07697	0
Healthy	14.28705	1.21739	0	0	0	0	1.68418	0.01809	0	0	14.28705	7.19281	0.00255	0	2.79291	0.20185	0	0.07307	0	0
Healthy	2.37799	13.1439	1.19559	1.05046	0.07864	0.01417	0.00671	0.05082	0.0011	2.23535	2.37799	0	0	19.7295	0	0	1.19559	0.00161	0.07864	0
Healthy	1.38443	1.84726	0	0	0	0	0.03504	0	0	0	1.38443	9.69416	1.28233	0	2.90598	0.07126	0	0	0	0.08324
Healthy	35.94321	8.2611	0.01638	0.00231	0	0.0021	0.03742	0.14798	0	0.03974	35.94321	6.49599	5.70737	0.05681	1.21607	0.05113	0.01638	0.01483	0	0.02126
Healthy	1.05789	3.67609	0	0	0	0	0.3609	0	0.57787	0	1.05789	6.53769	0.97596	0.06207	1.42779	0.04411	0	0	0	0
Healthy	10.95027	13.69863	0.06969	0	0	0	0.10449	0.0161	0	0	10.95027	8.95049	0.0395	0	0.951	4.0669	0.06969	0.04252	0	0.01413
Healthy	37.21339	4.26577	1.71618	0	0	0	0	0	1.06726	0.02961	37.21339	0	0.31844	0	0	0	1.71618	24.4907	0	0
Healthy	45.74613	3.49138	0.89779	0	0	0	0	0.02401	0	0	45.74613	6.55671	0	0	2.92129	0	0.89779	0	0	0
Healthy	13.62916	15.65578	0	0	0	0.00943	0.89058	0	0	0	13.62916	12.09348	4.66608	0.0229	0	5.28431	0	0	0	0.06507
Healthy	18.17691	1.67582	1.29297	0	0	0	0	0	0	0	18.17691	0	0	0	0	0	1.29297	0	0	0
Healthy	18.11828	5.72076	0.06991	0.03482	0	0.05656	0.0103	0	0	1.97389	18.11828	5.26227	9.40768	0	1.90651	0.27033	0.06991	1.65467	0	0
Healthy	33.80655	6.90073	0.73226	0	0	0	0.01533	0.25553	0	0.12803	33.80655	0.30431	10.94589	1.54677	0.18505	0	0.73226	1.13343	0	0
Healthy	9.64494	0	1.16377	0	0	0	0	0.00202	0	0	9.64494	0	0	19.0073	0	0	1.16377	0	0	0
Healthy	2.41671	3.29786	0.14894	0	0	0	1.54687	0	0	0	2.41671	16.87969	1.44429	0.05156	0.82975	0.34203	0.14894	0	0	0.06621
Healthy	1.23727	3.58315	0.31322	0	0	0	2.14064	0.07352	0	0	1.23727	9.88782	5.1678	0.12566	1.82914	0	0.31322	0.79051	0	0.04517
Healthy	12.05536	12.22205	0.33766	0.13747	0	0.40809	2.10819	0	2.44191	0.52203	12.05536	1.28055	0.35112	0.26972	1.64953	0.74913	0.33766	2.13145	0	0.13246
Healthy	7.22272	29.1356	0.18912	0	0	0	0.16739	0	0.07945	0	7.22272	0.74768	4.34997	0.00479	0.557	0.00204	0.18912	0.34092	0	0
Healthy	13.23945	3.39432	0	0	0	0	0.26814	0	0	0	13.23945	15.32281	2.45832	0	9.81646	0.46085	0	0	0	0
Healthy	66.22781	0.93067	0.00373	0.00523	0	0	0	0	0	0.00443	66.22781	0.61019	1.35893	0.1125	1.86469	0.13516	0.00373	0	0	0.16772
D015212	14.29912	5.8884	0.77203	0.0015	0.03781	0.01041	0.46242	0.05057	1.52899	0.01513	14.29912	9.3566	3.12909	0.08754	0	0	0.77203	0.02353	0.03781	0
Healthy	2.12552	0	0.20686	0.9672	0	0	0	0	0	0	2.12552	5.97905	0	12.4914	18.1525	0.16476	0.20686	0	0	0
Healthy	17.20119	12.29481	0.04399	0.03174	0	0.06792	0.05712	0.07925	0	0.0847	17.20119	8.3286	3.73458	0.11327	1.32353	0.02559	0.04399	0.0312	0	0
Healthy	0.85315	7.44637	0	0	0	0	0.23386	0.19398	0	0	0.85315	17.28614	2.21962	0.19359	5.85616	0.05053	0	0	0	0
Healthy	11.90903	4.3864	0.91624	0.06422	0.00501	0.00582	0.38679	0	0.01556	0.18939	11.90903	0	11.31137	0.02712	0	0.61263	0.91624	0.11379	0.00501	0
Healthy	67.53258	1.22466	0.11243	0	0.00737	0	0.007	0.12141	0	0	67.53258	1.18368	0.35146	0	2.26461	0.05362	0.11243	0.10129	0.00737	0.00141
Healthy	22.25297	5.56613	0	0	0	0.02425	0	0	0	0	22.25297	5.35452	0	0	3.20986	0.23867	0	0	0	0
Healthy	22.48144	8.14008	0.22235	0	0	0.04801	0.01841	0.25187	0	0	22.48144	0.88407	20.92847	0.72102	0	0.00905	0.22235	0	0	0
Healthy	23.47553	3.77045	0	0	0	0	0.34517	0	0	0	23.47553	24.60861	0.20002	0	1.18901	3.18684	0	0.05946	0	0.08476
Healthy	6.95043	6.55978	0.20264	0.18391	0	0.11678	0.08823	0.03937	0	0.24509	6.95043	10.08062	0.1208	0.07835	2.74595	2.22896	0.20264	0.47791	0	0
Healthy	7.28304	3.14442	0.0558	0	0	0	0.22466	0.02927	0	0	7.28304	14.58963	5.29757	0	12.4645	0.10273	0.0558	0.05659	0	0
Healthy	14.92994	4.03098	0.4539	0.00288	0	0	0.26995	0.04869	0.21513	0.27916	14.92994	8.3285	0	0.18872	0	0.22719	0.4539	0.03322	0	0.38916
Healthy	30.20134	4.18259	0	0	0	0.00448	0.00721	0	0	0	30.20134	0.14836	0	0	1.37352	0.04808	0	0	0	0.13957
Healthy	5.17485	1.43161	0.03321	0	0	0	0.025	0.00942	0	0	5.17485	8.82145	0.53699	0	1.53002	0.22475	0.03321	0.00122	0	0.03326
Healthy	2.46066	0	0.00774	0	0	0	0	0	7.76651	0	2.46066	0	0	35.1068	0	0	0.00774	0	0	0
Healthy	4.75141	4.84914	0	0	0	0	0	0	0	0	4.75141	5.47145	1.79522	14.0667	0.95675	0.24865	0	0.30586	0	0
Healthy	4.15218	3.84374	0	0	0	0	0.40018	0.01797	0	0	4.15218	2.46821	0.595	1.14237	0	0.3137	0	0.34667	0	0
Healthy	3.34333	2.45126	0.08112	0	0	0	1.04191	0	0	0	3.34333	1.43462	0.15392	1.71973	2.56012	0.06584	0.08112	0.04696	0	0
Healthy	15.3408	2.91124	0.54877	0	0.19561	0.00247	0.45547	0.16128	0	0.00543	15.3408	2.08944	0.0932	0.78356	0.42973	0.12191	0.54877	0.60251	0.19561	0.00028
Healthy	27.08959	1.81855	0.34297	0	0.10734	0	0	0.59504	0	0	27.08959	0	35.8528	4.21727	0.09124	0	0.34297	0	0.10734	0
Healthy	0.65025	5.19253	0.03597	0	0	0	2.94688	0	0	0	0.65025	17.41405	0.10494	0.08215	2.10664	0.0695	0.03597	0.03924	0	0.33445
Healthy	20.40805	5.24363	0.67489	0.96367	0	2.07538	0.02847	0	0	0	20.40805	9.77538	0.7215	0.03679	0	6.0008	0.67489	0.00297	0	0
Healthy	4.07466	8.02052	0.0166	0	0	0	0.19338	0.19933	0	0	4.07466	13.75916	0.37053	0	0	0.00408	0.0166	0	0	0
Healthy	6.0791	2.12608	0.2766	0	0	0.09733	1.4879	0	0	0	6.0791	6.9676	0.26461	0.11702	5.06272	0.25391	0.2766	0.11391	0	0
Healthy	2.13014	0	0	0.52471	0	0	0	0	0	0	2.13014	6.35863	0	10.6894	19.0443	0	0	0	0	0
Healthy	12.34446	4.67764	0.77474	0	0	0	0.07404	0.31476	0	0	12.34446	10.77519	0.95705	0.14899	0	0.0985	0.77474	5.30426	0	2.92394
Healthy	9.90921	5.13878	0.34355	0	0.01153	0	0.03636	0.4897	0	0.90418	9.90921	0.70257	0.23342	0	0.02338	0.04357	0.34355	0.41992	0.01153	0
Healthy	4.99676	1.86826	0	0	0	0	1.8095	0	0	0	4.99676	11.01203	0.46644	0	0	0.12285	0	0.32041	0	0
Healthy	0.76244	1.68748	0	0	0	0	0.03301	0	0	0	0.76244	13.25228	0	0	0	0.19207	0	0	0	0
D015212	24.91847	8.76842	2.20982	0.00163	0	0	0.01823	0.11843	0	0	24.91847	0.12059	11.0479	0.04888	0	0	2.20982	0	0	0
Healthy	12.8107	1.06885	0	0	0	0	0	0	0	0	12.8107	0.50609	0	0	7.35378	0.05236	0	0	0	0
Healthy	28.09864	1.61389	1.83558	0.00389	0.12269	0	0.01588	0.04742	0	0.37654	28.09864	8.77419	0.00519	0.04739	1.20695	2.30897	1.83558	0.00039	0.12269	0.16742
Healthy	17.20017	6.43537	0.5437	0.31886	0	0.24629	0.05437	0	0	0	17.20017	4.17458	0.1403	0.38415	1.01287	2.11487	0.5437	2.42459	0	0.47119
Healthy	6.34398	4.54543	6.43426	1.16948	0	0.33856	0	0	0	0.11267	6.34398	3.86467	0.77488	0.03694	0.27684	0	6.43426	0.00853	0	0.01315
Healthy	8.29605	8.30222	0	0	0	0	0	0.10177	0	0	8.29605	22.37478	0.06674	0.10762	1.62796	0.62354	0	0	0	0
Healthy	0	0	28.08369	32.68873	0	7.72237	0	0	0	0	0	0	0	0	0	0	28.08369	0	0	0
Healthy	5.68633	3.36017	0	0	0	0	0.02994	0	0	0	5.68633	16.02782	0.99888	0.19839	3.00776	0.28953	0	0	0	0.02893
D015212	0.53036	0	0	0	0	0	0.09321	0	0	0	0.53036	0.1746	0.04965	0.12428	0	0.00365	0	0	0	0
Healthy	11.98263	8.82742	0	0	0	0	0.0561	0	0	0	11.98263	1.68355	0.42058	0	3.66873	1.34205	0	0.03108	0	0
Healthy	11.37886	16.2029	0.13364	0	0.00901	0	0.05743	0	0.57346	0.33876	11.37886	0	1.87402	0	0	0	0.13364	0.84233	0.00901	0
Healthy	39.2162	4.98847	0.33111	0.00048	0.37295	0	0	0	2.04681	0	39.2162	0.65207	0.28613	0	1.02184	0	0.33111	0.00153	0.37295	0.01511
Healthy	5.63958	13.53573	0.00588	0	0	0	0.31812	0.03142	0.81027	0	5.63958	9.844	0.04187	0.1011	0	0.01256	0.00588	0.06341	0	0.31799
Healthy	13.93007	2.21366	2.76868	0.05594	0.02984	0	0.08703	0.04979	0.20605	0.07859	13.93007	3.07579	7.81821	8.10184	0	0.06826	2.76868	0.08849	0.02984	0
Healthy	16.20853	6.93974	0.24351	0.00856	0	0	0	0	0	0	16.20853	4.53676	2.12502	0	0.12517	0.49568	0.24351	1.14209	0	0
Healthy	35.29333	15.65143	0.26328	0	0	0	0.06562	0.30018	0	0.29751	35.29333	5.41643	0.86463	0	1.25005	0.14371	0.26328	0.0042	0	0
Healthy	21.6172	0.30647	0.01339	0.0427	0	0	0	0	0	0.05557	21.6172	0.12557	0	0	0.63712	0.01799	0.01339	0.1973	0	0.03274
Healthy	25.78987	3.55759	0.25948	0	0	0	0.18265	0.06641	0	0	25.78987	2.31744	1.46636	0	2.23402	2.84792	0.25948	0.0268	0	0.19127
Healthy	0.46416	3.02439	0	0	0	0	0	0	0	0	0.46416	0	0.60098	0	0.8757	0	0	0	0	0
Healthy	29.92333	2.87158	0.07445	0	0	0	0.01224	0	0	0	29.92333	2.5102	7.12058	0	1.85944	0.33364	0.07445	2.2273	0	0.04181
Healthy	0	0.00751	0.08659	0	8.79937	0	0	0	1.25369	0	0	0.00054	0	0.01108	0	2.78928	0.08659	0.84027	8.79937	0
Healthy	1.62964	0	0.1937	0.92774	0	0	0	0	0	0	1.62964	6.07813	0	12.9001	18.6315	0.20237	0.1937	0	0	0
Healthy	2.74405	3.19092	0.11619	0	0	0	1.46652	0	0	0	2.74405	17.26871	1.46234	0.09521	0.76043	0.31406	0.11619	0	0	0.05242
Healthy	11.96373	0	0.05981	0	0	0	0.51388	0	0.02188	0	11.96373	0	0.06105	2.48849	0	0.0951	0.05981	0	0	0
Healthy	7.9027	6.69921	0.04826	0.0867	0	0	0.01178	0.17322	0	0	7.9027	1.59827	0	0	0	10.8936	0.04826	0	0	0.32084
Healthy	15.1352	1.29511	0	0	0	0	1.68846	0.02792	0	0	15.1352	7.12773	0	0	2.77601	0.19678	0	0.07825	0	0
Healthy	23.28386	13.547	0.43307	0.03679	0.60608	0.14233	0	0	1.17257	0.42843	23.28386	1.47275	2.95635	0.13315	0.25995	0	0.43307	0.78822	0.60608	0
Healthy	7.21003	6.45742	0	0	0	0	0	0	0	0	7.21003	7.95582	0.17992	0	1.90213	1.53255	0	0.48229	0	0
D015212	18.01123	12.98599	0	0	0	0	0.1609	0.02764	0	0	18.01123	0.75567	2.22577	0.00118	0	0	0	0.06654	0	0
Healthy	20.2395	5.33694	0.6713	1.14011	0	2.23394	0.02998	0	0	0	20.2395	10.08709	0.68223	0	0	6.08905	0.6713	0	0	0
Healthy	3.68588	2.33752	0	0	0	0	0.12956	0	0.12279	0	3.68588	10.4415	0	0.12428	3.39447	0	0	0.16604	0	0
Healthy	24.24031	3.61291	0	0	0	0	0.30662	0	0	0	24.24031	23.87527	0.23053	0	1.02219	3.17786	0	0.10293	0	0.09628
D015212	30.86388	0	0.50872	2.56614	0	2.56709	0	0	0	0	30.86388	0	0	0.13687	0	0	0.50872	0	0	0
Healthy	5.74172	3.58498	0.00684	0	0	0	0.01748	0.00221	0	0	5.74172	15.64434	1.10036	0.22266	3.20058	0.21864	0.00684	0	0	0.01178
Healthy	13.41268	0.41492	0	0	0	0	0	0	0	0	13.41268	0.82504	0	0	0.81089	0.04679	0	0	0	0
Healthy	3.78455	16.45927	0.08424	0.00278	0	0	0	0.01534	0	0	3.78455	2.21789	0.05158	0.56184	0.08557	0.00847	0.08424	0	0	0
Healthy	18.5026	10.03207	0.0309	0.41433	0	0.01069	0.37925	0.00517	0	0.03317	18.5026	11.70719	0.57827	0.05091	0	1.02572	0.0309	0.05489	0	0
Healthy	24.93779	3.6577	0	0.02645	0	0.83817	0	0	0	0.37682	24.93779	2.60116	5.88608	0	0	0.01931	0	0.27959	0	0
Healthy	28.24474	6.20595	0.07561	0	0	0	0.01429	0.0676	0	0.04381	28.24474	9.1563	7.3004	0.05959	0	0.0663	0.07561	0.03908	0	0.45186
Healthy	3.77447	2.85733	0.06794	0	0	0	0.06624	0	0.14334	0	3.77447	13.81751	1.57789	0	2.06604	3.13304	0.06794	0.02862	0	0
Healthy	8.27017	1.81892	0.20582	0.06962	0.00909	0.10559	0.0058	0	3.49289	0	8.27017	0.09733	0.02779	0.55771	0.02409	1.46557	0.20582	2.00539	0.00909	0
Healthy	18.60624	5.07342	0.02417	0	0	0	0.18235	0.00492	0	0	18.60624	7.17865	0.0337	0	0.95606	0.34274	0.02417	0.23061	0	0.00615
Healthy	2.35072	1.7676	0.0571	0.16944	4.37209	0.00075	0	0.21915	0.19	0.20999	2.35072	0.24525	0.46732	1.97279	0	0.02242	0.0571	0.02422	4.37209	0
Healthy	1.05409	3.63681	0	0	0	0	3.8663	0	0.51351	0	1.05409	6.60341	0.99674	0.12439	1.32249	0.04949	0	0	0	0
Healthy	1.57345	0.24584	0	0	1.46476	0	0	0	0	0	1.57345	0.05202	19.9452	0	0	0	0	0	1.46476	0
Healthy	35.0209	6.79425	0.28633	0.02194	0	0.24672	0.03018	0	0	0.0018	35.0209	3.04127	0.01669	0	0.67845	0.37691	0.28633	0.92564	0	0.00827
Healthy	12.5956	12.68839	0	0	0	0	0	0	0	0	12.5956	7.02505	0	0	2.66819	7.93197	0	0	0	1.53312
Healthy	13.81218	3.20984	0	0	0	0	0	0	0	0	13.81218	21.82461	0	0.54646	0	0	0	1.10643	0	0.10284
Healthy	12.29544	3.12554	13.63344	0	0	0	0	0	0	0	12.29544	0	17.4376	0	0	0	13.63344	0	0	0
Healthy	16.95586	5.27776	0.04264	0.01935	0	1.35476	0	0.00496	0	0.56542	16.95586	1.14642	4.02208	0	0	0.06031	0.04264	0.98297	0	0
Healthy	18.9076	5.16003	0	0	0	0	0	0	0	0	18.9076	0	0.36072	0	0	0	0	0	0	0
Healthy	14.33404	1.2268	0	0	0	0	0.05424	0.00208	0	0	14.33404	7.21357	0	0	2.66383	0.19399	0	0.09578	0	0
Healthy	16.16007	5.62789	0.8517	0.00278	0.08166	0	0.11025	0.32498	0	0.38388	16.16007	2.2852	20.60803	0.2663	0	0.10927	0.8517	0.13997	0.08166	0.02593
Healthy	1.89643	4.2236	0.02727	0.1877	0	0.19436	0	0	0	0	1.89643	29.69048	2.00068	0.24292	2.58631	0.02331	0.02727	0	0	0
Healthy	3.11548	0	0	0	0	0	0	0	0	0	3.11548	0	0	0	0	0	0	0	0	0
Healthy	1.7651	0.97875	0	0	0	0	0.01656	0	0	0	1.7651	1.60139	0	0.12284	2.13004	0.54299	0	0	0	0
Healthy	1.03062	3.6477	0	0	0	0	0.46654	0	0.48721	0	1.03062	6.65056	1.06511	0	1.37065	0.02245	0	0	0	0
Healthy	8.67645	5.3543	0.01769	0	0	0	0.10201	0.02684	0	0	8.67645	14.03277	0.62342	0.05189	0	0.00822	0.01769	0.00353	0	0
Healthy	17.66806	25.0681	0.13118	0.14999	0	0.44696	0.35017	0.0009	0	0.04444	17.66806	0.09219	0.00824	2.18183	0.00031	0.00214	0.13118	0.20517	0	0
Healthy	8.78667	3.56985	0.02665	0	0	0	0.06446	0.021	0	0	8.78667	7.35258	1.75094	0	1.27035	1.29309	0.02665	0.00705	0	1.81698
Healthy	20.13934	7.18477	0.01679	0	0	0.57054	0	0	0	0.52519	20.13934	1.84322	8.37107	0	0	0	0.01679	0.53574	0	0
Healthy	1.19353	1.22313	0	0	0	0	0	0	0.13998	0	1.19353	8.01038	0.03022	1.05445	0.15235	0	0	0.14635	0	0
Healthy	10.29523	4.83095	0.18736	0.01632	0.16247	0.0074	0.01266	0.04521	0	0.01808	10.29523	8.21645	0	0.02521	0	3.95141	0.18736	0.00758	0.16247	0.06698
Healthy	5.67848	3.33178	0	0	0	0	0.013	0	0	0	5.67848	15.99428	1.01432	0.05681	3.05106	0.24218	0	0	0	0.01569
Healthy	12.73672	1.50675	0	0	0	0	0.30781	0	0	0	12.73672	0.87286	0	0	0	0	0	0.55728	0	0
Healthy	12.56305	1.4987	0	0	0	0	0.27872	0	0	0	12.56305	0.95823	0	0	0	0	0	0.52086	0	0
Healthy	26.92893	1.80697	0.17269	0.04752	0.04515	0.04594	0.00925	0	1.22304	0.40995	26.92893	0.14789	0.15977	0.18363	0.02922	0.06354	0.17269	0.67678	0.04515	0.13281
Healthy	14.2015	20.61501	1.08413	0.01295	0.12883	0.03447	0.11682	0.02675	0	0.08172	14.2015	6.62181	0.01233	0.43531	2.48059	0.46762	1.08413	0.5423	0.12883	0.09874
Healthy	5.14384	4.71835	0.49465	0	0	0	3.57515	0	0	0	5.14384	2.15035	0	0	3.65949	6.0243	0.49465	0	0	0
Healthy	7.7409	0.31587	0	0	0	0	0	0	1.33074	0	7.7409	1.2489	11.9591	0.13243	3.03705	0	0	0.35547	0	0
Healthy	35.32244	7.15986	0.08074	0.59026	0	0.90323	0	0.0276	0	4.86324	35.32244	0.1243	2.13308	0	0	0.07167	0.08074	1.45509	0	0
Healthy	43.34919	4.96445	0	0	0	0	0	0	0	0	43.34919	0	0.71831	0	6.78405	0.09458	0	4.17877	0	0
Healthy	13.76377	2.14011	2.74977	0.05159	0.03776	0	0.10466	0.02789	0.39329	0.07547	13.76377	3.14732	7.78058	7.69286	0	0.04294	2.74977	0.01918	0.03776	0
Healthy	27.19868	7.5795	1.99943	0.31724	0.01094	5.23572	0.09023	0.03884	4.59114	1.68724	27.19868	0.37364	5.84284	0.06846	0.00863	0	1.99943	0.10901	0.01094	0.00308
Healthy	10.63134	0.01557	0.53007	2.87665	0.00299	0.79931	0	0.00491	0.12893	0.03944	10.63134	0.01377	0.22378	0.16585	0	8.37654	0.53007	0.18657	0.00299	0
Healthy	9.64414	1.12672	0.33214	0	0.00297	0	0.00868	0.04043	0.00369	0	9.64414	1.39401	8.75273	0	0.61025	0	0.33214	0.01567	0.00297	0.16341
Healthy	25.554	7.49643	0.09151	0.00616	0	0.22489	0.02848	0	0	0	25.554	4.12104	0	0	0.6527	1.81935	0.09151	0.70642	0	0
Healthy	5.41763	17.25243	0	0	0	0	1.36548	0	0	0	5.41763	12.02497	0.90085	0	1.27272	0.05799	0	0	0	0.33851
Healthy	33.57152	7.35572	1.00698	0	0.21236	0	0.03029	0.05089	0.05432	0.05699	33.57152	1.46803	12.14791	0.06286	0	0.05795	1.00698	0.01268	0.21236	0
Healthy	0.36362	3.95904	0	0	0	0	0.08838	0.14821	0	0	0.36362	1.27303	1.99767	11.121	0	0.24236	0	0.13717	0	0
Healthy	23.85291	3.43166	0	0	0	0	0.26481	0	0	0	23.85291	24.2629	0.28066	0	1.11025	3.06863	0	0.09944	0	0.06695
Healthy	20.51644	1.89059	0.17363	0.00301	0.72245	0.02082	0.03057	0.02238	0.04618	0.01117	20.51644	0.7776	3.05685	0.65276	0.36183	0.39702	0.17363	0.66745	0.72245	0.06066
